CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202015,0,30.0,1,3,33.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,1,1.0,0,3,1,2.0,0.11869225302061123,20304.0
203095,0,48.0,1,3,9.0,0.17986896962477666,0,3,4.0,0.11869225302061123,3.0,0,2.0,1,2,1,1.0,0.11869225302061123,23215.0
200360,0,57.0,1,1,6.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,0,3.0,0,3,1,1.0,0.11869225302061123,21755.0
204641,0,19.0,0,1,16.0,0.17755532139093783,1,4,4.0,0.2959671907040328,3.0,0,3.0,0,1,0,2.0,0.2959671907040328,19729.0
201438,1,23.0,0,3,15.0,0.17986896962477666,1,2,3.0,0.2959671907040328,5.0,1,2.0,0,5,1,0.0,0.2959671907040328,16790.0
202215,0,55.0,0,1,24.0,0.17986896962477666,1,3,3.0,0.11869225302061123,4.0,1,4.0,1,5,1,1.0,0.11869225302061123,21385.0
201197,0,20.0,1,3,15.0,0.17755532139093783,1,2,3.0,0.2959671907040328,5.0,0,2.0,0,1,0,1.0,0.2959671907040328,17728.0
203048,0,43.0,1,1,36.0,0.17755532139093783,1,4,4.0,0.11869225302061123,4.0,0,3.0,0,3,1,2.0,0.11869225302061123,23112.0
202627,0,51.0,1,1,7.0,0.17986896962477666,1,3,5.0,0.2959671907040328,3.0,0,4.0,0,3,0,1.0,0.2959671907040328,22368.0
203355,1,26.0,0,3,28.0,0.17755532139093783,1,4,6.0,0.2959671907040328,3.0,0,3.0,1,1,1,2.0,0.2959671907040328,19796.0
204721,0,39.0,1,3,17.0,0.17986896962477666,1,4,5.0,0.1624790619765494,3.0,1,2.0,1,3,1,2.0,0.1624790619765494,27418.0
204776,0,45.0,0,1,24.0,0.17755532139093783,1,4,6.0,0.2959671907040328,3.0,0,4.0,0,4,1,2.0,0.2959671907040328,20968.0
202743,0,52.0,1,1,9.0,0.17986896962477666,1,3,6.0,0.11869225302061123,4.0,1,7.0,0,2,0,1.0,0.11869225302061123,24160.0
200490,0,38.0,1,1,6.0,0.17755532139093783,0,2,3.0,0.2959671907040328,5.0,0,4.0,0,2,1,1.0,0.2959671907040328,17619.0
200862,0,44.0,0,1,23.0,0.17755532139093783,1,3,5.0,0.2959671907040328,3.0,0,3.0,0,4,1,0.0,0.2959671907040328,17290.0
201893,0,30.0,0,3,28.0,0.17755532139093783,0,3,3.0,0.1624790619765494,5.0,1,1.0,0,1,1,1.0,0.1624790619765494,23412.0
204265,0,33.0,1,1,9.0,0.17986896962477666,0,4,4.0,0.2959671907040328,4.0,1,3.0,0,4,0,2.0,0.2959671907040328,21048.0
201746,0,35.0,1,1,28.0,0.17755532139093783,0,3,1.0,0.1624790619765494,4.0,1,1.0,0,5,1,2.0,0.1624790619765494,26996.0
202486,1,27.0,1,1,32.0,0.17755532139093783,1,3,6.0,0.2959671907040328,3.0,0,3.0,0,2,1,2.0,0.2959671907040328,20971.0
202406,1,45.0,1,3,7.0,0.17755532139093783,1,3,4.0,0.11869225302061123,5.0,1,2.0,0,4,1,2.0,0.11869225302061123,33061.0
200506,0,37.0,1,1,9.0,0.17755532139093783,1,2,3.0,0.1624790619765494,3.0,0,2.0,0,2,1,0.0,0.1624790619765494,24434.0
202575,0,51.0,0,3,19.0,0.17986896962477666,0,4,4.0,0.1624790619765494,3.0,0,6.0,0,5,0,1.0,0.1624790619765494,27886.0
202951,0,30.0,1,3,10.0,0.17986896962477666,0,4,4.0,0.11869225302061123,3.0,0,3.0,0,2,0,1.0,0.11869225302061123,24239.0
203635,0,32.0,1,3,12.0,0.17755532139093783,0,4,4.0,0.11869225302061123,3.0,1,3.0,0,1,0,3.0,0.11869225302061123,24154.0
201113,0,42.0,0,1,6.0,0.26586102719033233,1,3,3.0,0.11869225302061123,5.0,1,5.0,0,4,1,2.0,0.11869225302061123,19850.0
201774,0,39.0,1,1,6.0,0.17986896962477666,1,2,1.0,0.1624790619765494,3.0,1,1.0,0,3,1,0.0,0.1624790619765494,24613.0
203290,0,36.0,1,1,9.0,0.17755532139093783,1,3,5.0,0.1624790619765494,4.0,1,4.0,0,4,1,1.0,0.1624790619765494,28952.0
203939,0,54.0,1,1,12.0,0.17755532139093783,0,3,4.0,0.08670520231213873,3.0,1,3.0,0,4,1,1.0,0.08670520231213873,37772.0
204571,0,30.0,1,1,14.0,0.17986896962477666,0,4,5.0,0.2959671907040328,3.0,1,8.0,0,5,1,2.0,0.2959671907040328,21210.0
200433,0,46.0,1,3,16.0,0.17986896962477666,0,3,4.0,0.1624790619765494,3.0,0,3.0,1,2,1,1.0,0.1624790619765494,24071.0
201937,0,37.0,0,3,15.0,0.17986896962477666,1,3,3.0,0.1624790619765494,4.0,1,2.0,0,1,1,2.0,0.1624790619765494,23834.0
203034,0,34.0,1,1,14.0,0.17986896962477666,1,3,4.0,0.1624790619765494,3.0,0,2.0,0,4,0,1.0,0.1624790619765494,30369.0
202727,0,56.0,1,1,27.0,0.26586102719033233,1,3,4.0,0.11869225302061123,3.0,0,5.0,1,2,1,2.0,0.11869225302061123,24093.0
201983,1,20.0,1,1,16.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,0,2.0,1,5,1,1.0,0.2959671907040328,16009.0
201417,0,31.0,1,3,8.0,0.17755532139093783,1,2,3.0,0.2959671907040328,3.0,1,1.0,0,4,1,0.0,0.2959671907040328,18067.0
203249,0,46.0,0,3,16.0,0.17755532139093783,0,4,5.0,0.11869225302061123,3.0,0,3.0,0,3,0,1.0,0.11869225302061123,24271.0
202586,0,39.0,1,1,10.0,0.26586102719033233,0,3,4.0,0.11869225302061123,3.0,0,5.0,1,5,0,1.0,0.11869225302061123,4678.0
202804,0,58.0,1,1,7.0,0.17986896962477666,1,3,4.0,0.11869225302061123,3.0,0,4.0,0,3,1,2.0,0.11869225302061123,25433.0
201102,0,36.0,1,3,8.0,0.17755532139093783,1,3,3.0,0.2959671907040328,3.0,0,4.0,1,3,0,0.0,0.2959671907040328,17644.0
202906,0,35.0,1,3,28.0,0.17755532139093783,1,4,3.0,0.11869225302061123,3.0,0,3.0,0,3,1,1.0,0.11869225302061123,24015.0
203692,0,28.0,1,1,15.0,0.17986896962477666,0,4,4.0,0.2959671907040328,3.0,0,3.0,0,4,1,3.0,0.2959671907040328,22123.0
200156,0,51.0,1,1,13.0,0.17986896962477666,1,2,4.0,0.11869225302061123,3.0,0,3.0,0,3,1,1.0,0.11869225302061123,21132.0
203957,0,28.0,0,3,15.0,0.17755532139093783,1,3,4.0,0.1624790619765494,3.0,0,3.0,0,1,1,1.0,0.1624790619765494,27404.0
203905,1,51.0,1,3,35.0,0.17986896962477666,1,3,5.0,0.1624790619765494,5.0,1,6.0,1,5,0,1.0,0.1624790619765494,29532.0
204094,0,32.0,1,1,19.0,0.17986896962477666,0,4,4.0,0.2959671907040328,3.0,1,2.0,1,4,1,2.0,0.2959671907040328,22607.0
200643,0,42.0,1,1,9.0,0.17755532139093783,0,3,1.0,0.11869225302061123,3.0,0,3.0,1,5,0,0.0,0.11869225302061123,20231.0
204502,0,51.0,1,1,9.0,0.17986896962477666,1,4,4.0,0.06296296296296296,3.0,1,3.0,0,1,0,2.0,0.06296296296296296,36317.0
201068,1,28.0,0,1,8.0,0.17986896962477666,1,2,4.0,0.2959671907040328,5.0,0,1.0,0,4,0,0.0,0.2959671907040328,17561.0
203159,0,34.0,0,1,7.0,0.17755532139093783,0,3,2.0,0.11869225302061123,4.0,0,3.0,1,3,0,2.0,0.11869225302061123,24166.0
202543,0,45.0,0,1,30.0,0.17986896962477666,1,4,4.0,0.11869225302061123,4.0,0,6.0,0,3,1,1.0,0.11869225302061123,20720.0
204148,1,34.0,1,1,21.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,1,7.0,1,1,1,2.0,0.2959671907040328,21114.0
201270,0,34.0,1,3,9.0,0.17755532139093783,0,2,5.0,0.11869225302061123,3.0,0,6.0,0,1,1,0.0,0.11869225302061123,21029.0
200330,0,43.0,0,1,16.0,0.17755532139093783,0,2,4.0,0.11869225302061123,3.0,1,2.0,0,3,0,0.0,0.11869225302061123,20257.0
201362,0,45.0,0,1,6.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,0,5.0,0,1,1,1.0,0.11869225302061123,20399.0
203536,0,46.0,1,1,35.0,0.26586102719033233,1,4,4.0,0.2959671907040328,3.0,1,6.0,0,3,1,3.0,0.2959671907040328,20810.0
203470,0,33.0,1,3,14.0,0.17986896962477666,1,4,4.0,0.11869225302061123,3.0,0,6.0,0,5,1,2.0,0.11869225302061123,27882.0
200622,0,32.0,1,3,9.0,0.17755532139093783,1,3,3.0,0.11869225302061123,3.0,1,3.0,0,2,0,0.0,0.11869225302061123,21577.0
203681,1,33.0,1,3,7.0,0.17755532139093783,1,3,6.0,0.11869225302061123,4.0,0,8.0,0,3,0,2.0,0.11869225302061123,25413.0
203286,1,29.0,1,1,19.0,0.17755532139093783,0,4,4.0,0.2959671907040328,3.0,0,3.0,1,4,1,1.0,0.2959671907040328,21193.0
204777,0,34.0,1,2,9.0,0.17755532139093783,1,4,4.0,0.2959671907040328,3.0,1,3.0,0,1,1,3.0,0.2959671907040328,22278.0
203646,0,39.0,1,1,11.0,0.17986896962477666,0,3,4.0,0.2959671907040328,3.0,1,2.0,0,5,0,1.0,0.2959671907040328,21984.0
203612,0,25.0,0,1,9.0,0.26586102719033233,0,3,4.0,0.2959671907040328,3.0,0,3.0,1,3,1,2.0,0.2959671907040328,22438.0
202758,0,40.0,1,1,17.0,0.17986896962477666,1,3,4.0,0.06296296296296296,5.0,0,3.0,1,3,1,2.0,0.06296296296296296,35746.0
200755,0,45.0,1,3,17.0,0.17755532139093783,0,2,3.0,0.06296296296296296,3.0,0,4.0,0,4,1,1.0,0.06296296296296296,32650.0
200518,0,37.0,1,3,13.0,0.17986896962477666,0,2,4.0,0.11869225302061123,3.0,0,1.0,0,2,1,1.0,0.11869225302061123,22547.0
203654,0,34.0,1,1,28.0,0.17986896962477666,1,4,2.0,0.2959671907040328,4.0,1,3.0,0,1,1,2.0,0.2959671907040328,20706.0
200032,0,30.0,1,1,15.0,0.17986896962477666,1,2,4.0,0.2959671907040328,3.0,0,2.0,0,4,1,1.0,0.2959671907040328,17206.0
204128,1,31.0,1,1,10.0,0.26586102719033233,0,3,4.0,0.2959671907040328,5.0,0,7.0,1,4,0,1.0,0.2959671907040328,21335.0
201157,0,45.0,0,1,14.0,0.17755532139093783,0,2,3.0,0.11869225302061123,3.0,1,2.0,0,5,1,1.0,0.11869225302061123,21516.0
200744,1,37.0,1,1,27.0,0.17986896962477666,0,3,5.0,0.11869225302061123,4.0,0,6.0,0,4,1,0.0,0.11869225302061123,19777.0
204753,0,43.0,1,3,11.0,0.17986896962477666,1,3,4.0,0.11869225302061123,5.0,0,2.0,0,5,1,1.0,0.11869225302061123,23833.0
202312,1,28.0,1,1,18.0,0.17755532139093783,0,3,3.0,0.2959671907040328,3.0,1,2.0,1,4,1,1.0,0.2959671907040328,17515.0
201526,0,35.0,0,3,5.0,0.17755532139093783,1,3,3.0,0.1624790619765494,5.0,1,2.0,0,4,0,0.0,0.1624790619765494,24069.0
202792,0,43.0,1,1,30.0,0.17755532139093783,0,3,4.0,0.06296296296296296,3.0,0,4.0,0,3,0,0.0,0.06296296296296296,34670.0
200783,0,38.0,1,1,13.0,0.26586102719033233,0,2,1.0,0.2959671907040328,3.0,0,2.0,0,3,1,1.0,0.2959671907040328,18376.0
203442,0,27.0,1,1,9.0,0.17986896962477666,1,3,5.0,0.2959671907040328,3.0,0,2.0,0,3,0,1.0,0.2959671907040328,22582.0
202413,1,29.0,1,3,21.0,0.17986896962477666,1,2,5.0,0.11869225302061123,3.0,1,7.0,1,1,0,1.0,0.11869225302061123,18423.0
200229,1,29.0,1,1,24.0,0.17986896962477666,1,2,4.0,0.2959671907040328,3.0,0,2.0,1,3,0,1.0,0.2959671907040328,17389.0
200857,1,44.0,1,1,16.0,0.17755532139093783,1,3,3.0,0.2959671907040328,3.0,0,2.0,1,3,1,2.0,0.2959671907040328,17936.0
202063,0,36.0,1,1,6.0,0.17755532139093783,0,2,3.0,0.11869225302061123,4.0,1,1.0,0,5,1,1.0,0.11869225302061123,20228.0
203134,0,32.0,1,1,19.0,0.17986896962477666,0,3,4.0,0.11869225302061123,3.0,0,2.0,1,4,0,2.0,0.11869225302061123,24533.0
200408,0,52.0,1,1,10.0,0.17755532139093783,0,1,3.0,0.06296296296296296,3.0,0,3.0,0,5,1,0.0,0.06296296296296296,31555.0
200170,0,27.0,1,1,23.0,0.26586102719033233,1,2,3.0,0.2959671907040328,4.0,0,1.0,1,4,1,0.0,0.2959671907040328,18058.0
200540,1,28.0,1,1,6.0,0.17755532139093783,0,3,5.0,0.2959671907040328,4.0,0,1.0,1,2,1,0.0,0.2959671907040328,17216.0
203257,1,40.0,0,1,9.0,0.17755532139093783,1,3,4.0,0.06296296296296296,3.0,1,2.0,0,3,1,1.0,0.06296296296296296,30847.0
202416,1,40.0,1,1,14.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,0,2.0,1,4,1,2.0,0.2959671907040328,24094.0
203339,0,32.0,1,1,18.0,0.17986896962477666,1,4,4.0,0.11869225302061123,5.0,0,3.0,1,2,0,3.0,0.11869225302061123,25511.0
202812,1,41.0,1,3,29.0,0.17986896962477666,1,4,5.0,0.11869225302061123,3.0,0,4.0,1,3,1,2.0,0.11869225302061123,25058.0
202949,0,27.0,1,1,13.0,0.17755532139093783,0,4,4.0,0.2959671907040328,3.0,0,3.0,1,2,0,1.0,0.2959671907040328,21337.0
204522,1,56.0,1,3,9.0,0.17986896962477666,1,3,4.0,0.11869225302061123,3.0,0,6.0,0,1,1,1.0,0.11869225302061123,23838.0
203305,0,47.0,1,3,9.0,0.17986896962477666,0,4,4.0,0.06296296296296296,5.0,0,3.0,0,2,1,1.0,0.06296296296296296,35726.0
201161,0,38.0,1,1,8.0,0.17986896962477666,0,2,4.0,0.1624790619765494,3.0,1,4.0,1,5,1,1.0,0.1624790619765494,22756.0
202555,1,35.0,0,1,14.0,0.17755532139093783,1,4,6.0,0.11869225302061123,3.0,0,3.0,1,5,1,2.0,0.11869225302061123,24752.0
204752,1,43.0,0,3,19.0,0.17755532139093783,1,3,4.0,0.06296296296296296,5.0,0,2.0,1,5,1,2.0,0.06296296296296296,32436.0
201808,0,30.0,1,3,11.0,0.17986896962477666,0,1,4.0,0.11869225302061123,3.0,1,2.0,0,1,1,0.0,0.11869225302061123,21118.0
201503,1,39.0,1,3,11.0,0.26586102719033233,1,2,3.0,0.11869225302061123,3.0,1,4.0,0,1,0,0.0,0.11869225302061123,17086.0
204869,1,56.0,1,3,16.0,0.17986896962477666,0,3,6.0,0.2959671907040328,4.0,0,3.0,0,1,1,2.0,0.2959671907040328,37865.0
202115,1,29.0,1,3,6.0,0.17986896962477666,0,2,4.0,0.2959671907040328,3.0,1,7.0,1,1,1,1.0,0.2959671907040328,17800.0
200564,0,45.0,1,3,8.0,0.26586102719033233,1,2,5.0,0.11869225302061123,3.0,0,1.0,0,5,0,0.0,0.11869225302061123,21632.0
203435,0,33.0,1,3,9.0,0.17986896962477666,1,3,4.0,0.11869225302061123,4.0,0,2.0,1,1,0,2.0,0.11869225302061123,22756.0
204238,0,31.0,1,1,35.0,0.17986896962477666,0,4,4.0,0.11869225302061123,3.0,1,3.0,0,3,1,3.0,0.11869225302061123,24453.0
201672,0,27.0,0,1,16.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,1,2.0,1,3,1,1.0,0.2959671907040328,17328.0
204662,1,27.0,0,3,36.0,0.17986896962477666,1,4,6.0,0.11869225302061123,5.0,0,2.0,0,3,1,2.0,0.11869225302061123,23647.0
204400,0,38.0,1,3,9.0,0.17986896962477666,1,4,4.0,0.11869225302061123,3.0,1,6.0,1,3,0,3.0,0.11869225302061123,28280.0
203341,0,60.0,1,3,10.0,0.17755532139093783,0,3,5.0,0.11869225302061123,3.0,0,7.0,0,3,0,1.0,0.11869225302061123,23849.0
201432,0,37.0,1,1,16.0,0.17755532139093783,0,2,1.0,0.1624790619765494,3.0,1,2.0,1,1,0,1.0,0.1624790619765494,28744.0
202302,0,37.0,1,1,31.0,0.17986896962477666,0,2,4.0,0.11869225302061123,3.0,1,1.0,0,3,1,0.0,0.11869225302061123,20731.0
204876,1,52.0,1,3,34.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,0,3.0,1,5,1,2.0,0.11869225302061123,32704.0
201743,0,37.0,1,3,12.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,1,5.0,0,3,1,0.0,0.11869225302061123,21502.0
201172,0,29.0,1,3,16.0,0.17986896962477666,1,2,4.0,0.11869225302061123,3.0,0,1.0,0,4,1,0.0,0.11869225302061123,20869.0
201330,0,43.0,1,1,12.0,0.17986896962477666,0,2,4.0,0.08670520231213873,3.0,1,1.0,0,3,1,1.0,0.08670520231213873,34392.0
200325,0,31.0,0,1,13.0,0.17755532139093783,0,2,4.0,0.1624790619765494,3.0,0,2.0,0,2,1,1.0,0.1624790619765494,23943.0
201051,0,44.0,0,3,6.0,0.17986896962477666,0,3,3.0,0.11869225302061123,3.0,0,1.0,0,4,1,1.0,0.11869225302061123,19768.0
204129,0,42.0,1,3,13.0,0.17755532139093783,0,4,4.0,0.1624790619765494,3.0,0,5.0,1,1,0,1.0,0.1624790619765494,32269.0
203169,1,36.0,1,1,21.0,0.17755532139093783,1,3,5.0,0.2959671907040328,4.0,1,3.0,1,5,1,2.0,0.2959671907040328,22421.0
201873,0,41.0,1,3,6.0,0.17986896962477666,1,2,1.0,0.1624790619765494,5.0,1,2.0,0,3,1,1.0,0.1624790619765494,23392.0
201397,0,54.0,1,1,15.0,0.17755532139093783,0,3,3.0,0.11869225302061123,3.0,1,4.0,0,5,0,1.0,0.11869225302061123,17897.0
201196,0,41.0,1,3,29.0,0.17755532139093783,1,3,3.0,0.1624790619765494,3.0,0,4.0,1,3,0,2.0,0.1624790619765494,22082.0
200620,0,35.0,1,1,33.0,0.17986896962477666,0,2,4.0,0.2959671907040328,5.0,0,2.0,0,4,1,1.0,0.2959671907040328,17559.0
201281,1,35.0,1,3,33.0,0.17755532139093783,1,2,3.0,0.11869225302061123,3.0,0,2.0,1,5,0,0.0,0.11869225302061123,20813.0
203979,0,56.0,1,1,15.0,0.17986896962477666,0,3,4.0,0.06296296296296296,3.0,1,4.0,1,3,1,2.0,0.06296296296296296,33434.0
201189,0,33.0,1,3,8.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,1,2.0,0,3,1,1.0,0.11869225302061123,20505.0
200328,0,33.0,0,3,8.0,0.17986896962477666,1,2,4.0,0.11869225302061123,3.0,0,4.0,0,3,1,1.0,0.11869225302061123,19682.0
200648,0,37.0,0,3,27.0,0.17986896962477666,0,2,3.0,0.2959671907040328,3.0,0,6.0,0,2,1,1.0,0.2959671907040328,17973.0
200897,0,59.0,1,3,9.0,0.17755532139093783,0,2,4.0,0.11869225302061123,3.0,0,6.0,0,3,0,0.0,0.11869225302061123,20171.0
201370,0,47.0,0,1,20.0,0.26586102719033233,1,3,3.0,0.11869225302061123,4.0,1,1.0,0,3,0,2.0,0.11869225302061123,20467.0
201123,0,35.0,1,1,16.0,0.17986896962477666,0,2,3.0,0.11869225302061123,3.0,0,4.0,1,1,1,0.0,0.11869225302061123,21142.0
201905,1,33.0,1,1,21.0,0.17986896962477666,1,2,3.0,0.1624790619765494,3.0,1,1.0,1,5,1,0.0,0.1624790619765494,28610.0
204542,0,38.0,1,3,23.0,0.17986896962477666,1,4,5.0,0.11869225302061123,3.0,1,6.0,0,5,1,1.0,0.11869225302061123,25012.0
201699,1,29.0,1,1,24.0,0.17986896962477666,1,2,4.0,0.2959671907040328,3.0,0,2.0,1,3,0,0.0,0.2959671907040328,17389.0
202354,0,40.0,1,3,16.0,0.26586102719033233,0,2,4.0,0.11869225302061123,4.0,1,1.0,0,5,1,1.0,0.11869225302061123,21852.0
202118,0,37.0,0,3,27.0,0.17986896962477666,0,2,3.0,0.2959671907040328,3.0,1,6.0,0,1,1,0.0,0.2959671907040328,17973.0
204578,0,37.0,1,1,21.0,0.17755532139093783,1,4,4.0,0.11869225302061123,3.0,1,2.0,1,5,1,1.0,0.11869225302061123,25264.0
203187,0,60.0,1,1,9.0,0.17755532139093783,0,4,5.0,0.06296296296296296,3.0,0,5.0,1,5,0,3.0,0.06296296296296296,32404.0
201992,0,37.0,1,1,14.0,0.17755532139093783,1,3,1.0,0.2959671907040328,3.0,0,4.0,0,4,1,2.0,0.2959671907040328,19680.0
201023,0,56.0,1,1,6.0,0.17755532139093783,0,2,3.0,0.2959671907040328,5.0,0,3.0,0,5,1,1.0,0.2959671907040328,17066.0
201833,1,33.0,1,3,11.0,0.17986896962477666,0,2,3.0,0.2959671907040328,3.0,0,2.0,1,1,0,1.0,0.2959671907040328,17851.0
202587,0,31.0,1,1,25.0,0.17755532139093783,0,4,4.0,0.2959671907040328,3.0,0,3.0,0,2,1,1.0,0.2959671907040328,21310.0
202445,0,50.0,0,1,15.0,0.17755532139093783,1,4,5.0,0.11869225302061123,4.0,0,3.0,0,3,1,3.0,0.11869225302061123,23808.0
201538,0,35.0,0,1,6.0,0.17986896962477666,1,3,3.0,0.2959671907040328,5.0,1,5.0,0,1,0,1.0,0.2959671907040328,17194.0
200809,0,28.0,1,1,9.0,0.17986896962477666,0,3,3.0,0.1624790619765494,4.0,1,1.0,0,4,0,0.0,0.1624790619765494,22655.0
200978,0,40.0,1,1,8.0,0.17986896962477666,0,2,1.0,0.11869225302061123,3.0,1,6.0,0,3,1,0.0,0.11869225302061123,21377.0
201842,0,35.0,1,1,15.0,0.17755532139093783,1,3,4.0,0.11869225302061123,4.0,0,1.0,0,1,0,1.0,0.11869225302061123,21540.0
202588,0,33.0,0,3,16.0,0.17986896962477666,1,3,6.0,0.11869225302061123,3.0,1,2.0,0,2,0,2.0,0.11869225302061123,23346.0
202576,1,32.0,1,3,27.0,0.17755532139093783,0,4,6.0,0.11869225302061123,3.0,0,5.0,1,3,1,1.0,0.11869225302061123,23237.0
202698,0,30.0,1,3,27.0,0.17986896962477666,1,3,4.0,0.11869225302061123,3.0,1,4.0,0,2,1,2.0,0.11869225302061123,25609.0
202876,0,35.0,1,1,9.0,0.17755532139093783,1,4,5.0,0.2959671907040328,3.0,1,5.0,0,5,1,1.0,0.2959671907040328,21446.0
202313,0,26.0,1,1,30.0,0.17986896962477666,1,2,1.0,0.2959671907040328,3.0,1,2.0,0,5,1,1.0,0.2959671907040328,17097.0
201392,0,35.0,1,3,13.0,0.17755532139093783,0,2,3.0,0.11869225302061123,3.0,1,2.0,1,4,1,1.0,0.11869225302061123,20204.0
202456,0,32.0,1,1,33.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,1,3.0,0,3,0,2.0,0.2959671907040328,21589.0
203479,0,32.0,1,2,15.0,0.17986896962477666,0,4,2.0,0.2959671907040328,4.0,0,2.0,0,1,0,3.0,0.2959671907040328,20787.0
200174,0,45.0,1,3,10.0,0.17755532139093783,0,1,0.0,0.11869225302061123,5.0,1,5.0,1,4,0,0.0,0.11869225302061123,20006.0
204476,1,34.0,1,1,7.0,0.17755532139093783,1,4,4.0,0.2959671907040328,3.0,0,3.0,1,3,1,1.0,0.2959671907040328,21364.0
203240,1,26.0,1,1,11.0,0.26586102719033233,1,3,4.0,0.2959671907040328,3.0,0,3.0,1,3,1,1.0,0.2959671907040328,22369.0
203879,0,45.0,1,1,7.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,0,8.0,1,4,0,2.0,0.2959671907040328,21114.0
204365,0,43.0,1,1,31.0,0.17986896962477666,1,3,4.0,0.1624790619765494,5.0,1,3.0,1,1,1,1.0,0.1624790619765494,26084.0
200217,1,29.0,1,1,6.0,0.26586102719033233,1,2,3.0,0.2959671907040328,3.0,0,1.0,0,2,0,0.0,0.2959671907040328,17058.0
203761,0,28.0,0,1,12.0,0.17755532139093783,0,3,4.0,0.2959671907040328,3.0,0,2.0,1,1,1,2.0,0.2959671907040328,21057.0
203576,0,41.0,1,3,21.0,0.17755532139093783,0,3,4.0,0.11869225302061123,5.0,1,3.0,0,3,0,2.0,0.11869225302061123,23317.0
200690,0,31.0,1,1,18.0,0.17986896962477666,0,2,3.0,0.11869225302061123,3.0,0,1.0,1,4,0,1.0,0.11869225302061123,20855.0
204512,1,29.0,1,1,9.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,0,8.0,0,3,1,2.0,0.2959671907040328,23060.0
202835,0,41.0,1,1,9.0,0.17986896962477666,0,4,5.0,0.11869225302061123,3.0,0,8.0,0,5,1,1.0,0.11869225302061123,22126.0
202154,0,40.0,1,3,16.0,0.17986896962477666,1,3,4.0,0.1624790619765494,4.0,1,3.0,0,4,0,0.0,0.1624790619765494,24705.0
201106,1,30.0,1,3,6.0,0.17755532139093783,1,3,4.0,0.11869225302061123,5.0,1,2.0,0,4,1,1.0,0.11869225302061123,24714.0
201427,0,40.0,1,1,6.0,0.17755532139093783,1,2,3.0,0.2959671907040328,3.0,1,1.0,0,1,0,0.0,0.2959671907040328,17406.0
201767,0,35.0,1,3,22.0,0.17986896962477666,1,3,3.0,0.1624790619765494,4.0,1,1.0,0,1,1,1.0,0.1624790619765494,23020.0
202329,0,29.0,1,1,21.0,0.17755532139093783,0,3,5.0,0.2959671907040328,3.0,1,1.0,1,5,1,1.0,0.2959671907040328,17168.0
201964,0,34.0,1,3,20.0,0.26586102719033233,0,2,3.0,0.2959671907040328,3.0,1,2.0,1,5,1,0.0,0.2959671907040328,17579.0
203434,0,34.0,0,3,12.0,0.17755532139093783,1,4,4.0,0.11869225302061123,3.0,0,8.0,0,1,1,3.0,0.11869225302061123,28676.0
203568,0,40.0,1,3,13.0,0.17986896962477666,1,3,2.0,0.1624790619765494,3.0,1,4.0,0,4,1,2.0,0.1624790619765494,26915.0
200576,0,27.0,1,3,17.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,0,1.0,0,3,0,1.0,0.11869225302061123,20324.0
203964,1,49.0,1,1,7.0,0.17755532139093783,1,4,5.0,0.1624790619765494,3.0,0,2.0,1,5,0,1.0,0.1624790619765494,24059.0
204339,0,51.0,1,1,36.0,0.17755532139093783,1,3,5.0,0.06296296296296296,3.0,1,3.0,0,5,1,2.0,0.06296296296296296,35724.0
201180,0,36.0,1,1,13.0,0.17755532139093783,1,3,3.0,0.2959671907040328,4.0,0,3.0,0,1,0,2.0,0.2959671907040328,17013.0
200888,0,35.0,0,3,14.0,0.17986896962477666,0,3,4.0,0.1624790619765494,3.0,0,5.0,1,5,1,2.0,0.1624790619765494,25377.0
203008,0,46.0,1,3,9.0,0.26586102719033233,1,3,6.0,0.11869225302061123,3.0,0,2.0,0,5,0,1.0,0.11869225302061123,25310.0
203941,0,43.0,1,3,15.0,0.17986896962477666,1,3,4.0,0.11869225302061123,4.0,1,2.0,0,3,1,1.0,0.11869225302061123,25503.0
202561,0,37.0,0,3,18.0,0.26586102719033233,0,4,4.0,0.1624790619765494,3.0,0,2.0,0,5,0,1.0,0.1624790619765494,28416.0
200817,0,36.0,0,1,24.0,0.17755532139093783,1,3,3.0,0.11869225302061123,3.0,0,3.0,0,3,1,0.0,0.11869225302061123,22779.0
